pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
1.1228483	0.2692414	1.0159001	1.0024744	0.5755317	0.6644131	0.8047489	0.8252310	0.8501182	0.9389710	0.4855336	0.9015945	0.6709994	1.0324445	1.0645551	0.3014862	0.9197236	0.0718619	0.9984076	0.9600148	0.7641837	0.9746205	1.0003015	0.6455710	0.8123001	0.5744531	1.0266519	0.9582663	0.9966430	0.3739390	0.8973785	0.9701027	0.8924477	0.4643829	0.6342742	1.0267068	0.5055543	1.0536424	0.9562907	0.2202727	0.3032066	1.0535307	1.0521647	0.9166451	0.8129693	0.9227880	1.0450239	0.7911458	0.7646258	1.0509333
0.8557780	0.1623164	0.9773373	1.1442947	0.5585950	0.7329283	0.8783074	0.7844035	0.8261210	1.0307590	0.4601773	0.9778585	0.6872421	0.9316315	0.9376669	0.3550492	0.8924382	0.0918293	1.0106685	1.0261614	0.6517969	1.0025283	1.0349680	0.5401549	0.7811275	0.5518701	1.0305499	1.0510529	0.8771653	0.3011869	1.0340447	0.9228439	1.0644034	0.4942107	0.6603438	0.9890865	0.4967973	1.0204214	1.0106112	0.2109165	0.7460436	0.5031410	1.0030714	1.0817935	0.8385808	0.8375373	0.9926157	0.7487779	0.8037068	0.9673552
0.9929763	0.1063232	1.0549258	1.0055106	0.4494861	0.6920488	0.9225065	0.7695590	0.8417545	1.0219919	0.5726236	1.0129917	0.6835525	1.2074674	0.9929829	0.2788362	0.9587787	0.0715470	1.0193270	0.9809124	0.6184348	1.0501204	0.8485304	0.5374382	0.8404876	0.5785182	0.9280328	0.9970475	0.9765503	0.3203395	1.0056701	1.0471680	0.9201531	0.5029168	0.6619412	0.9757157	0.5016647	0.9309551	0.9220879	0.1734723	0.7403500	0.9962243	0.4694583	0.9533518	0.9097992	0.9816282	0.9500283	0.7277747	0.7952541	0.9987446
1.0242651	0.1053872	0.9935765	1.0486618	0.4671344	0.7339308	0.8070455	0.7598206	0.8450598	0.9419655	0.5356238	0.8715379	0.7133413	0.9902113	1.0480068	0.2867519	0.8816674	0.0573019	0.9244942	0.9648329	0.7626822	0.9404945	0.9233971	0.5726276	0.8477609	0.5844288	1.0117041	1.0614815	1.0761348	0.2714809	0.9578196	0.9395871	0.9578911	0.6356558	0.6558957	0.9802437	0.4146338	0.9668212	0.9858216	0.1207406	0.6260987	1.1193387	1.0283521	0.5450698	0.9430562	0.9429584	0.9846163	0.7396121	0.7510947	1.1079787
0.9906601	0.1757242	1.0450978	0.9956004	0.4732619	0.7489238	0.8318257	0.8643679	0.8527489	1.0385330	0.5036646	1.0204740	0.7613186	1.0076512	1.0562684	0.2641424	1.0043203	0.0627641	0.8787979	0.9014106	0.6755433	1.0807391	0.9647980	0.5394743	0.8365529	0.5973299	0.8989991	1.0737304	0.9394357	0.3048883	0.9897202	0.9338466	0.9674218	0.5681096	0.6957118	1.0684533	0.5533734	0.9606285	1.0904460	0.1582152	0.5792418	1.0069388	1.0848995	0.9976023	0.4643278	0.9728888	0.9646624	0.7792796	0.6594819	0.9593158
0.9215619	0.2421839	0.9531578	0.9935794	0.4855777	0.6325358	0.8921186	0.7530399	0.8829744	1.0382988	0.4043751	1.0062714	0.6290496	1.0602298	1.0371224	0.4259083	0.8918340	0.0906604	0.9730464	0.9572992	0.6582663	1.0808192	0.9692938	0.5332204	0.7538830	0.5945437	0.9944092	1.0664521	0.9927874	0.3804077	0.9335101	1.0242611	0.8878508	0.4392897	0.5820658	1.0134052	0.4590483	0.9836895	1.0248818	0.2328710	0.6225711	0.9359401	0.9226708	1.0498106	0.7761977	0.4971426	0.8227707	0.6629754	0.6765649	0.9554621
1.0865190	0.1283944	1.0600479	1.0248438	0.4903097	0.7396546	0.7993325	0.8971529	0.7953823	1.0849247	0.5743186	1.0007834	0.7138173	0.9142952	1.0295452	0.3075124	0.8259527	0.0766551	1.0884219	1.0733481	0.6485237	0.9892379	0.9522943	0.6236532	0.8893378	0.5472211	0.9705581	1.0489666	0.9558644	0.2313040	0.8990615	1.0788267	0.8959992	0.5749001	0.5890148	1.0772635	0.4545879	1.0926149	1.0887012	0.1750763	0.7267713	0.9570614	1.0640127	0.9852166	0.9388569	0.9626829	0.4294832	0.8397761	0.7746111	1.0624789
1.0806251	0.1443614	0.9613912	0.9517906	0.5256719	0.6961163	0.7705576	0.8022832	0.7853800	0.9951127	0.5756597	0.9641649	0.6445619	1.1260581	1.0703642	0.3230302	0.8783889	0.0909766	0.9659825	0.9724770	0.5899299	1.0005487	0.9248035	0.5515628	0.8071358	0.5900089	0.9741777	1.0258352	1.0540674	0.2551237	0.9429087	1.0505205	0.8915116	0.5830496	0.6044848	0.8911489	0.5097180	1.0797384	1.0469699	0.1871405	0.7206712	1.0065546	0.9814514	1.1219986	0.8721816	0.8714443	0.9640833	0.3827607	0.6518910	1.0862200
1.0324676	0.1656116	1.0324298	1.0387553	0.5552626	0.6980480	0.8374081	0.9032542	0.6939212	0.9548106	0.4743200	0.9338443	0.6175927	1.0327429	0.9582572	0.3572691	0.8859267	0.0622173	1.1377206	1.0360660	0.6834287	0.8812279	1.0006903	0.6077638	0.8748178	0.5704079	0.9738714	1.0285635	0.9703865	0.3855150	0.9812170	1.0259232	0.9798532	0.4890820	0.5170464	0.9866198	0.4902529	1.0553226	0.9813503	0.2163689	0.6741494	1.0623820	1.0165770	0.9820983	0.9642014	0.9164778	0.9162757	0.9040164	0.3782294	1.0085713
1.0454606	0.1752216	1.0883288	0.9376006	0.5423638	0.6964081	0.8829443	0.8550133	0.8476852	1.0030858	0.5368082	0.9833878	0.6938567	1.0370214	1.0055897	0.3964520	0.8883852	0.0566225	0.9897116	0.9361834	0.6671965	0.9470285	0.9874813	0.5795506	0.8619725	0.5793175	0.9764460	1.0356940	1.0341078	0.2591437	1.0023542	1.0659305	1.1086713	0.6401398	0.6353544	0.8987475	0.4385893	0.9651498	1.0997453	0.1667537	0.7072283	0.9656105	0.9511489	1.0945855	1.0005059	0.8768453	0.9766654	0.8230399	0.7155493	0.5205184
